Name,Department,Date,Title,Review,Rating
Sana Klinikum Hameln-Pyrmont,Kardiologie,10.12.2019,Missstände im Hamelner Krankenhaus,"['Ich musste leider meinen Vater ins Hamelner Krankenhaus geben. Aufgrund seiner Grunderkrankungen und seines Alters (88Jahre), war er natürlich nicht in der Lage, Grundbedürfnisse wie Waschen, Ausscheidung, Aufnahme von Essen und Trinken allein durchzuführen. Offensichtlich geht es heutzutage in einem Krankenhaus nur noch ums bloße Überleben. Hilfestellung bekommt man möglicherweise von Patient zu Patient oder von Angehörigen zu Patienten. Deshalb bekommt man auch, wenn kein Angehöriger zur Stelle ist, keine Zähne geputzt, verschmutzte Wäsche wird nicht gewechselt, nach 3 Tagen klebten noch die EKG-Elektroden vom Transport am Gesäß des Patienten. Dieser Aufenthalt hatte nichts mit menschenwürdiger Versorgung von alten, kranken und hilfsbedürftigen Menschen zu tun. Man bekommt es mit der Angst zu tun und ist entsetzt über die heutigen Zustände in einem deutschen Krankenhaus im Jahre 2019. Man kann sich nicht jahrelang hinter dem Pflegenotstand verstecken, langsam wird es Zeit, etwas zu tun.', 'Die Einrichtung eines Beschwerdemanagements allein reicht allerdings nicht aus. Dafür muss man zunächst einmal bereit sein, sich den Missständen zu stellen, seine eigenen ethischen Grundwerte zu überdenken und dann für Veränderungen zu kämpfen-sonst kann es einen bald selbst treffen!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden (konnten wir nicht beurteilen)', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Rumpelkammer,07.12.2019,Es war eine einzige Katastrophe!,"['Mein Vater (87 Jahre) kam mit einem starken Parkinsonschub und akuten Schluckbeschwerden in das Sana. Nach einer Magenspiegelung sagte mir ein ungarischer Assistenzarzt: ""den können sie sofort wieder mitnehmen, der ist topfit"". Mein Vater lag völlig hilflos im Bett, konnte nicht gehen, schlucken, sprechen...Einen Tag vorher ist er noch ohne Rollator gegangen. Es war Freitag Nachmittag. Ich habe mich geweigert und für ihn nach dem Wochenende einen Kurzzeitpflegeplatz und anschließend eine Reha gefunden. Nach 4 Wochen wurde im Sana nach Rückenschmerzen ein Lendenwirbelbruch festgestellt. Einen Tag später wurde mein Vater schon wieder in den Lindenbrunn entlassen. Eine konservative Therapie wäre ausreichend; da würde man nichts anderes machen. Der Lindenbrunn holte sich sofort eine 2. Meinung vom Bathildiskrankenhaus in B. P. ein. Von dort veranlasste man die sofortige Überführung dorthin und er wurde am kommenden Tag operiert, da eine Querschnittlähmung drohte!! Soviel zu der medizinischen Kompetenz der Ärzte. ', 'Einen Entlassungsbrief hat man mit der Hausnummer 25 statt 35 an uns verschickt. Diesen hat mir ein freundlicher Nachbar dann geöffnet gebracht. Ich denke, dass medizinische Befunde keine fremden Personen etwas angehen. Man ist nicht mal in der Lage eine korrekte Adresse auf einen Briefumschlag zu schreiben. Die Kulturtasche meines Vaters hatte man bei der Verlegung auch nicht mitgegeben. Nach 4 Telefonaten hat mir eine sehr freundliche Mitarbeiterin aus dem Fundbüro diese zugeschickt. Eigentlich müsste man die Tasche persönlich abholen!! Das kann nicht wahr sein...', 'Ich hoffe, dass wir nicht noch einmal in das Sana eingewiesen werden...']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'weniger zufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Sana Klinikum Hameln-Pyrmont,Verstoß melden,03.12.2019,Fassungslos,"['Schönheit kann man vll. kaufen, Charakter leider nicht.', 'S.T.']","['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'zufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Frauen,06.06.2019,Notaufnahme,"['Hallo erstmal. ', 'Also ich war dort in der Nacht in der Notaufnahme aufgrund deinen das ich kaum lust bekam ich Fieber hatte und Ich kreisläufig war... Mein Freund der nicht wirklich wusste was er mit mir machen sollte also in Krankenhaus... Dort wurden wir Nicht einmal begrüßt sondern nur gefragt was denn si wichtig sei.. Als ich ihr kaum antworten konnte weil ich keine lust bekam und das reden nur schmerzte würde sie noch genervter und frage nur prombt wie alt ich sei als ich mit 20 antwortete verdreht sie die augen.. Was mir das aucg immer sagen sollte... Naya dann wurde uns ne standpauke gehalten von wegen dafür sei dir Notaufnahme nicht da sondern ich hätte den Bereitschaft dienst informieren müssen. Naya icg weiter mut wenig luft und mir war nicht ganz gut auf den beinen wurde erstmal im Wartezimmer geparkt mit dem Sitz jetzt müssen sie sich gedulden. Mein Freund wollte mich schon ins nächste krankenhaus fahren weil auch gegen die luftnot nichts unternommen wurde... Naya sie kam dann mach ner gefühlten ewigkeit wieder und Meinte sie hätte den Bereitschafts Dienst informiert der würde jetzt kommen der soll was aufschreiben und dann soll ich gehen. Sie nahm uns mit in ein Behandlungszimmer schloss mit dem satz es dauert jetzt länger einfach die tür... Nachdem ich dann mich hinlegen wollte weggekippt bin und mein Freund mich aufhängen konnte nichts von ihr kam obwohl er gerufen Platze mir fast der kragen die sollte froh sein das es mir echt scheiße ging. Ich arbeite selbst als Medizinische Fachangestellte und habe zuvor selbst in dem Krankenhaus gearbeitet aber soll he angestellten braucht kein Krankenhaus. Patienten betreuung gleich null die hatte keine lust sorry aber wenn ich in so einem Beruf arbeite hab ich das vor Patienten nicht zu zeigen und mich um sie zu kümmern. ', 'Ich empfehle dieses Krankenhaus NIEMANDEN weiter... Das war die letzte Chance aber nein es ändert sich nichts. ', 'Lg.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Verstoß melden,14.02.2019,Nicht zu empfehlen,"['Sucht eine andere Klinik absolutes No Go', '', 'Mit Problem rein und noch grösseren Problemen raus . Unter anderem mir eine Pilzinfektion im Mund eingefangen. ', '', 'Ich war schon in vielen Krankenhäusern aber was ich ihm Alfelder erlebte übertrifft alles. ', '', 'Wenn Euch daran gelegen ist Hilfe zu bekommen sucht Euch eine andere Klinik. ', '', 'Auch die Sauberkeit lässt zu wünschen übrig .']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Moki15,18.04.2018,"Nie wieder Notaufnahme Alfeld, wenn es sich vermeiden lässt","['Hallo,', '', 'ich kann die Erfahrungen meiner VorgängerInnen nur bestätigen. Auch ich werde im Notfall nicht mehr nach Alfeld gehen.Mit einer starken Rippenprellung und nachdem sich die Symntome plötzlich deutlich verschlechtert hatten und ich durch Muskelkrämpfe und Husten solche Schmerzen hatte, dass ich mich in die Notaufnahme bringen lassen musste, wurde ich zunächst von einer sehr netten Krankenschwester freundlich und mitfühlend empfangen. Der diensthabene Arzt (donnerstags Abend) ließ etwa eine halbe Stunde auf sich warten, kanzelte die Krankenschwester in meinem und meines Mannes Anwesenheit ab, war genervt und völlig empathielos. Obwohl ich vor Schmerzen kaum stehen konnte, sah er mich kaum an und man hatte den Eindruck, dass er seinen Job nicht sonderlich gerne macht.Dadurch, dass der Arzt mir auch noch alle zehn Minuten die exakt gleichen Fragen stellte, die ich so schon zweimal beantwortete hatt, war mein Zutrauen in seine Kompetenz auch einigermaßen erschüttert.', 'Ich wünsche keinem, der mit starken Schmerzen in die Notaufnahme kommt einen dermaßen empathielosen Arzt, der einen gelangweilt und genervt begegnet und hoffe, dass diese Art mit Menschen umzugehen, seitens der Klinikleitung einmal überdacht wird. Schließlich kann jeder in diese Situation kommen und kann vom Arzt wenigstens ein Mindesmaß an Einfühlungsvermögen erwarten.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'zufrieden (es wurde geröngt und Schmerzmittel verchrieben)', '', 'Verwaltung und Abläufe:', 'weniger zufrieden (Hoher Verwaltungsaufwand, lange Wartezeit mit starken Schmerzen)', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Handchirurgie,19.01.2018,Rundum zufrieden ausser mit der Verpflegung,"['Ich war nur 3 Tage nach einer Hand-Op stationär ,fühlte mich sehr gut versorgt! Nur das Essen müsste mal auf ein modernes,gesundes Niveau gebracht werden.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Verstoß melden,29.06.2017,Im Notfall niemals Alfelder Krankenhaus!,"['Meine Mutter ist nach einem Verkehrsunfall in der Notaufnahme des Alfelder Krankenhauses vorstellig geworden. Sie erlitt bei dem Unfall einen Schock, sowie ein Schleudertrauma,hatte starke Schmerzen im Bereich der Wirbelsäule. Dort angekommen,wurde sie von einer Krankenschwester in ein Behandlungszimmer begleitet und dort mit den Worten ""der Arzt käme gleich"" alleine zurückgelassen. Es wurde nicht einmal der  allgemeine Zustand der Patientin  überprüft, zB in Form einer Vitalzeichenkontrolle o.ä. Nach 20 min Wartezeit kam endlich ein kurz angebundener Arzt, der zudem wenig Deutschkenntnisse hatte und bei eintreffen erst einmal 10 min telefonierte ohne meine Mutter zu beachten. Der Arzt fragte die Patientin nach Schmerzen,die Frage wurde bejaht und sie wurde zum Röntgen weitergeschickt. Anschließend wartetet sie wieder auf den Arzt. Von diesem war nach 20 min nichts zusehen,daraufhin fragte meine Mutter beim Pflegepersonal nach,wann es wohl mal weiterginge. Sie riefen den Arzt zum 2. mal an,dieser hatte scheinbar die Patientin vergessen,die Schwester musste ihm genau erklären um wen es sich handelt und wo sich die Patientin aufhält. Weitere 2 min später kam dann der Arzt,sagte meiner Mutter es sei nichts gebrochen und sie solle Schmerzmittel nehmen,der kurzangebundene Arzt zog daraufhin wieder von dannen. ', 'Ich,als Tochter der Geschädigten und als Krankenschwester,finde den Umgang mit NOTFALL Parienten,die gerade ein traumatisches Erlebnis hatten und schwer unter Schock stehen, unverantwortlich und menschenunwürdig. Niemand hätte in der Zeit,als meine Mutter alleine im Behandlungszimmer war,mitbekommen das es ihr u.U schlechter geht oder sie das Bewusstsein verliert. Es erfolgte keine Untersuchung weiterer Knochen/Gelenke bzw. innerer Verletzungen. ', 'Man muss dazu erwähnen,dass meine Mutter zu dem Zeitpunkt die EINZIGE Patientin in der Notaufnahme war. Also kann dieses unmenschliche Vorgehen nicht mit Personalnot oder zeitlichem Druck begründet werden!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Chirurgie,07.07.2016,Absolutes No Go,"['Absolut schlechter Umgang mit Patienten. Meine Mutter hatte eine OP des Hallux Valgus, sollte am zweiten Tag nach der OP mit Spezialschuh laufen, trotz Nachwirkungen der Narkose. Die Schwester forderte sie auf, den Schuh anzuziehen und mit Gehhilfen zu laufen. Zur Übung. Die Schwester kümmerte sich dann um eine andere Patientin, meiner Mutter wurde schwindelig und stürzte unkontrolliert auf den Rücken. Sie bekam keine Luft mehr und dachte sie stirbt. Die Schwester war bereits auf dem Weg zur Tür! Der Mann der Bettnachbarin bat die Schwester meiner Mutter zu helfen, dauraufhin sagte sie: ""Ist doch nichts passiert!"" Für mich ist das unterlassene Hilfeleistung. Erst ein Pfleger der dann kam setze meine Mutter in einen Rollstuhl und nachdem mein Vater sich mehrfach beschwert hat, wurde dem Röntgen des Rückens zugestimmt. Angeblich war es nur eine Rippenprellung. Meine Mutter verspürt nun vier Jahre nach dem Sturz noch Schmerzen und die OP des Fußes ging auch daneben. Dieses KH hat uns zum letzten Mal gesehen.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'weniger zufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Urologie,18.05.2014,Mal wieder Krankenhaus,['Diese Bewertung geht nicht in die Gesamtbewertung ein'],"['', '', 'Gesamtzufriedenheit:', 'zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden (Fragen werden zur Behandlung und Alternativen werden umfangreich Beantwortet)', '', 'Mediz. Behandlung:', 'sehr zufrieden (super gute Arzte in der Urologie Alfeld)', '', 'Verwaltung und Abläufe:', 'sehr zufrieden (keine langen Wartezeiten)', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Chirurgie,19.02.2013,Entlassung/Wundversorgung,['Diese Bewertung geht nicht in die Gesamtbewertung ein'],"['', '', 'Gesamtzufriedenheit:', 'weniger zufrieden', '', 'Qualität der Beratung:', 'zufrieden', '', 'Mediz. Behandlung:', 'weniger zufrieden', '', 'Verwaltung und Abläufe:', 'weniger zufrieden', '', '', '']"
Kreis- und Stadtkrankenhaus Alfeld,Chirurgie,02.05.2006,Wundversorgung,['Diese Bewertung geht nicht in die Gesamtbewertung ein'],"['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', '', '']"
HELIOS Klinikum Hildesheim GmbH,Frauen,07.02.2021,Gynäkologie/Onkolgie C3,"['Patient20/21 Gynäkologie/OnkologieC3', '', 'Wer im Jahre 2021 glaubt in diesem  ""Krankenhaus"" ist die Würde des Menschen unantastbar,sehr naiv.Unseriös/unorganisiertes Verbrechen, unprossionell.Wurde ausspioniert,zur Spielfigur,erbärmlich,widerlich!Ihr könnt euch aber schützen ,solltet ihr spätestens im OpSaal ,Technologie macht es möglich.Genauso illegal,wenn Ärzte nach abgeschlossener Operation immernoch angeben, operierten.Hier sollte man sich nie unbeobachtet fühlen...Sicherheit sollte euch ganz euch überall wichtig sein.', '', 'Moral,Anstand,Anonymität,Loyalität,Fairness, Wunschdenken!', 'Echte Werte vertreten weder ""Ärzte""noch ""Schwestern"".Der wertlose ""Patient"",bei einer stolzen Summe von cirka 6,500Euro.Nicht ernst genommen,dementsprechend behandelt.Mich leider unterschätzt...3min.mit der Prsonalabteilung gesprochen,danach war klar warum Skandale hier nicht verblassen', '', 'Wieviel kostet also die Würde eines Menschen?']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
HELIOS Klinikum Hildesheim GmbH,ontherocksqwer1,02.02.2021,Beste Notaufnahme Deutschlands,"['Ich musste am heutigen Tage zu einer Notfallbehandlung in die Notaufnahme. Bin noch nie in meinem Leben so zuvorkommend und empathisch von zwei Schwestern und einem Arzt behandelt worden. Das war unglaublich schön, dass es so etwas noch gibt. Kann diese Notaufnahme nur jederzeit jedem empfehlen. Ganz große Klasse.']","['', '', 'Gesamtzufriedenheit:', 'sehr zufrieden', '', 'Qualität der Beratung:', 'sehr zufrieden', '', 'Mediz. Behandlung:', 'sehr zufrieden', '', 'Verwaltung und Abläufe:', 'sehr zufrieden', '', 'Ausstattung und Gestaltung:', 'sehr zufrieden', '', '', '']"
HELIOS Klinikum Hildesheim GmbH,Frauen,02.02.2021,Unseriös,"['Unseriös.Hier sollte man doch besser aufpassen ,nicht der total Überwachung ausgeliefert zu sein.Entweder man spielt mit und sorgt für Unterhaltung (wenn man es weiß),oder man lässt sich nicht darauf ein.Chaos und Wahnsinn hat hier den richtigen Ort gefunden.']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
HELIOS Klinikum Hildesheim GmbH,Verstoß melden,20.01.2021,Unterlassene Hilfeleistung,"['war mit meiner verletzten Tochter in der Kinder Notaufnahme. Sie war beim toben vom Stuhl gesprungen und landete auf der Bettkante. Sie blutete stark zwischen den Beinen , hat mich aber nicht ran gelassen zum gucken . Ich schnappte sie mir und fuhr ganz schnell zum Krankenhaus . Von unterwegs rief ich schon an und kündigte mich mit der kleinen an. Ich sollte gleich durch die Notaufnahme kommen. Nun saß ich als ich ankam und Bescheid sagte das wir da sind schon fast 2 Stunden . Ich rief wieder in der notaufnahmehinter der Tür an und fragte wie lange es noch dauert . Meine 4 jährige Tochter hatte schmerzen . Eine weitere Stunde verging . Dann kam eine Ärztin raus , und sie sagte sie sei ganz allein jetzt und hätte keine Zeit .Schliesslich müsste sie sich auch noch um die anderen Patiennten kümmern. Es würde gleich ein Notfall rein kommen. Sie würde mich nicht mit der kleinen dran nehmen können. Schade , ich wusste nicht  , das ich aus lange Weile da war. Für mich ist das unterlassene Hilfeleistung. Das schlechteste Krankenhaus , was ich kenne . Ich fand es einfach äußerst unverschämt']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden', '', 'Qualität der Beratung:', 'unzufrieden', '', 'Mediz. Behandlung:', 'unzufrieden', '', 'Verwaltung und Abläufe:', 'unzufrieden', '', 'Ausstattung und Gestaltung:', 'unzufrieden', '', '', '']"
HELIOS Klinikum Hildesheim GmbH,Orthopädie,12.12.2020,Meine schlimmste Krankenhauswoche,"['4 monate absagen von op-terminen (knieprothese) und das erst AM op-tag!! die gründe zur absage variieren und widersprechen sich stellenweise.', '', 'vor dem letzten termin verdrehte ich mir das bisher gesunde knie und saß deshalb im rollstuhl, weil ein gehen inzwischen unmöglich war. ', '', 'ich wurde auf eigenen wunsch (es sei ja alles vor ort) stationär aufgenommen. eine knie-op wurde wieder abgelehnt!', '', '1 woche morphin und starke schmerzmittel! ... davon 3 tage bett auf der entbindungsstation und 2 tage unfallchirurgie.', '', 'verschiedene ärzte (op = nein ... op = ja ... das haben wir so nicht gesagt... also op-absage!), keine abstimmung.', '', '90-jährige mitpatientin stöhnt 24 stunden vor schmerzen... meine notklingel wird grundsätzlich übersehen, weil personal grundsätzlich zur mitpatientin rennt. mitpatientin kommt nachts nicht an notklingel, was ich übernehmen solle...ist nicht meine aufgabe, ich brauche schlaf.', 'mitpatientin hat lungenentzündung und wird nicht isoliert! ... unfassbar.', 'ich hatte durch die mitpatientin dauerherzrasen und bekam nitrospray, was in keinem arztbericht vermerkt wurde.', 'am dritten tag drohte ich damit, im rollstuhl im gang zu schlafen, wenn ich nicht endlich verlegt würde.', 'ich kam dann noch (für 2 tage) auf die unfallchirurgie-station. morphin-gabe. übelkeit. trotz erbrechen wurde die arztvisite abgehalten. im beisein der ärzte zu erbrechen und fragen beantworten zu müssen, ist unmenschlich!', 'op-absage...entlassung...', '', 'nie wieder!', '', 'der wahre grund aller op-absagen:', 'diese klinik bekommt corona-fallpauschalen für freigehaltene betten und op-zeiten, so dass nur 40% op-kapazität möglich ist...(auskunft chefarzt-büro)...', 'die zentrale erzählt bei op-absagen sich widersprechende ausreden...', '', 'welch quälerei wäre mir erspart geblieben...', '', 'diese klinik kann ich nicht empfehlen!!!']","['', '', 'Gesamtzufriedenheit:', 'unzufrieden (nicht zu empfehlen!)', '', 'Qualität der Beratung:', 'unzufrieden (""bleiben sie hier. hier ist alles vor ort. KEINE OP!"")', '', 'Mediz. Behandlung:', 'weniger zufrieden (nur starke schmerzmittel. keine op!)', '', 'Verwaltung und Abläufe:', 'unzufrieden (keine abstimmung hausintern)', '', 'Ausstattung und Gestaltung:', 'zufrieden', '', '', '']"
